Local time,Open,High,Low,Close,Volume
14.01.2008 06:00:00.000 GMT+0800,1.47821,1.49159,1.47802,1.48670,768507.7777999999
15.01.2008 06:00:00.000 GMT+0800,1.48689,1.49225,1.47980,1.48045,773257.7031
16.01.2008 06:00:00.000 GMT+0800,1.48019,1.48595,1.45928,1.46527,769199.5142
17.01.2008 06:00:00.000 GMT+0800,1.46525,1.47157,1.45878,1.46413,770783.3487000002
18.01.2008 06:00:00.000 GMT+0800,1.46409,1.46951,1.46011,1.46198,770036.7599
19.01.2008 06:00:00.000 GMT+0800,1.46198,1.46198,1.46198,1.46198,0
20.01.2008 06:00:00.000 GMT+0800,1.46198,1.46198,1.46198,1.46198,0
21.01.2008 06:00:00.000 GMT+0800,1.46053,1.46069,1.44206,1.44535,741374.9610000001
22.01.2008 06:00:00.000 GMT+0800,1.44563,1.46427,1.43626,1.46284,768165.5676999999
23.01.2008 06:00:00.000 GMT+0800,1.46289,1.46859,1.45076,1.46295,769028.8671000001
24.01.2008 06:00:00.000 GMT+0800,1.46295,1.47804,1.45885,1.47535,767632.5547
25.01.2008 06:00:00.000 GMT+0800,1.47553,1.47795,1.46577,1.46817,767466.6265000001
26.01.2008 06:00:00.000 GMT+0800,1.46817,1.46817,1.46817,1.46817,0
27.01.2008 06:00:00.000 GMT+0800,1.46817,1.46817,1.46817,1.46817,0
28.01.2008 06:00:00.000 GMT+0800,1.46795,1.47987,1.46603,1.47811,796635.1974
29.01.2008 06:00:00.000 GMT+0800,1.47819,1.47994,1.47352,1.47774,762551.1719
30.01.2008 06:00:00.000 GMT+0800,1.47756,1.49078,1.47528,1.48614,769185.8998
31.01.2008 06:00:00.000 GMT+0800,1.48617,1.49148,1.48004,1.48603,765568.6385999998
01.02.2008 06:00:00.000 GMT+0800,1.48600,1.49473,1.47843,1.48025,766709.8027
02.02.2008 06:00:00.000 GMT+0800,1.48025,1.48025,1.48025,1.48025,0
03.02.2008 06:00:00.000 GMT+0800,1.48025,1.48025,1.48025,1.48025,0
04.02.2008 06:00:00.000 GMT+0800,1.48060,1.48492,1.47906,1.48302,765933.3432999998
05.02.2008 06:00:00.000 GMT+0800,1.48291,1.48370,1.46195,1.46478,768785.1597000001
06.02.2008 06:00:00.000 GMT+0800,1.46503,1.46709,1.45887,1.46316,765721.9258
07.02.2008 06:00:00.000 GMT+0800,1.46318,1.46527,1.44390,1.44847,763949.5332000001
08.02.2008 06:00:00.000 GMT+0800,1.44847,1.45481,1.44477,1.45060,767264.7947000002
09.02.2008 06:00:00.000 GMT+0800,1.45060,1.45060,1.45060,1.45060,0
10.02.2008 06:00:00.000 GMT+0800,1.45060,1.45060,1.45060,1.45060,0
11.02.2008 06:00:00.000 GMT+0800,1.45151,1.45796,1.44798,1.45175,737010.4010000001
12.02.2008 06:00:00.000 GMT+0800,1.45178,1.46157,1.44937,1.45830,765722.9844
13.02.2008 06:00:00.000 GMT+0800,1.45845,1.45998,1.45317,1.45717,768205.3109999998
14.02.2008 06:00:00.000 GMT+0800,1.45736,1.46485,1.45467,1.46417,762977.6728
15.02.2008 06:00:00.000 GMT+0800,1.46427,1.47094,1.46284,1.46812,765429.4642999999
16.02.2008 06:00:00.000 GMT+0800,1.46812,1.46812,1.46812,1.46812,0
17.02.2008 06:00:00.000 GMT+0800,1.46812,1.46812,1.46812,1.46812,0
18.02.2008 06:00:00.000 GMT+0800,1.46806,1.46921,1.46091,1.46587,794523.2938999998
19.02.2008 06:00:00.000 GMT+0800,1.46582,1.47569,1.46384,1.47258,768783.4835999999
20.02.2008 06:00:00.000 GMT+0800,1.47259,1.47353,1.46133,1.47158,766359.9177000001
21.02.2008 06:00:00.000 GMT+0800,1.47157,1.48376,1.46996,1.48141,768270.1443
22.02.2008 06:00:00.000 GMT+0800,1.48142,1.48624,1.47875,1.48265,765106.7012000001
23.02.2008 06:00:00.000 GMT+0800,1.48265,1.48265,1.48265,1.48265,0
24.02.2008 06:00:00.000 GMT+0800,1.48265,1.48265,1.48265,1.48265,0
25.02.2008 06:00:00.000 GMT+0800,1.48387,1.48450,1.47913,1.48295,765822.0776000001
26.02.2008 06:00:00.000 GMT+0800,1.48280,1.49882,1.47768,1.49745,770245.5667000002
27.02.2008 06:00:00.000 GMT+0800,1.49726,1.51445,1.49695,1.51208,764525.8766999998
28.02.2008 06:00:00.000 GMT+0800,1.51199,1.52307,1.50716,1.51941,767798.7462
29.02.2008 06:00:00.000 GMT+0800,1.51950,1.52393,1.51421,1.51792,768795.3477
01.03.2008 06:00:00.000 GMT+0800,1.51792,1.51792,1.51792,1.51792,0
02.03.2008 06:00:00.000 GMT+0800,1.51792,1.51792,1.51792,1.51792,0
03.03.2008 06:00:00.000 GMT+0800,1.51952,1.52749,1.51565,1.52034,740148.4516000001
04.03.2008 06:00:00.000 GMT+0800,1.52000,1.52481,1.51712,1.52149,771722.8315000001
05.03.2008 06:00:00.000 GMT+0800,1.52161,1.53019,1.51435,1.52644,771606.6164
06.03.2008 06:00:00.000 GMT+0800,1.52635,1.53955,1.52591,1.53793,769072.9042000001
07.03.2008 06:00:00.000 GMT+0800,1.53812,1.54607,1.53144,1.53550,768914.5380000002
08.03.2008 06:00:00.000 GMT+0800,1.53550,1.53550,1.53550,1.53550,0
09.03.2008 06:00:00.000 GMT+0800,1.53550,1.53550,1.53550,1.53550,0
10.03.2008 05:00:00.000 GMT+0800,1.53617,1.54055,1.53130,1.53426,766497.0310000001
11.03.2008 05:00:00.000 GMT+0800,1.53412,1.54954,1.52821,1.53371,762089.6969
12.03.2008 05:00:00.000 GMT+0800,1.53372,1.55719,1.53296,1.55493,768058.7960000003
13.03.2008 05:00:00.000 GMT+0800,1.55477,1.56457,1.55188,1.56343,773794.8655
14.03.2008 05:00:00.000 GMT+0800,1.56345,1.56879,1.55304,1.56724,771013.3095999999
15.03.2008 05:00:00.000 GMT+0800,1.56724,1.56724,1.56724,1.56724,0
16.03.2008 05:00:00.000 GMT+0800,1.56724,1.56724,1.56724,1.56724,0
17.03.2008 05:00:00.000 GMT+0800,1.56755,1.59056,1.56725,1.57293,766415.5742
18.03.2008 05:00:00.000 GMT+0800,1.57279,1.58321,1.56172,1.56237,766470.7028000001
19.03.2008 05:00:00.000 GMT+0800,1.56238,1.57856,1.55822,1.56244,767409.4367000002
20.03.2008 05:00:00.000 GMT+0800,1.56248,1.56507,1.53936,1.54271,769255.8420999999
21.03.2008 05:00:00.000 GMT+0800,1.54265,1.54746,1.54024,1.54279,762308.483
22.03.2008 05:00:00.000 GMT+0800,1.54279,1.54279,1.54279,1.54279,0
23.03.2008 05:00:00.000 GMT+0800,1.54279,1.54279,1.54279,1.54279,0
24.03.2008 05:00:00.000 GMT+0800,1.54359,1.54553,1.53401,1.54230,807377.0479
25.03.2008 05:00:00.000 GMT+0800,1.54233,1.56583,1.54049,1.56500,761740.1944
26.03.2008 05:00:00.000 GMT+0800,1.56497,1.58603,1.55804,1.58454,760787.9988000001
27.03.2008 05:00:00.000 GMT+0800,1.58467,1.58500,1.57247,1.57799,761611.1583
28.03.2008 05:00:00.000 GMT+0800,1.57802,1.58393,1.57403,1.57942,764074.8681999998
29.03.2008 05:00:00.000 GMT+0800,1.57942,1.57942,1.57942,1.57942,0
30.03.2008 05:00:00.000 GMT+0800,1.57942,1.57942,1.57942,1.57942,0
31.03.2008 05:00:00.000 GMT+0800,1.57986,1.58979,1.57683,1.57878,728925.7913
01.04.2008 05:00:00.000 GMT+0800,1.57874,1.57901,1.55616,1.56149,764339.3184
02.04.2008 05:00:00.000 GMT+0800,1.56127,1.57027,1.55321,1.56835,764761.3366
03.04.2008 05:00:00.000 GMT+0800,1.56840,1.56983,1.55082,1.56831,765067.1106
04.04.2008 05:00:00.000 GMT+0800,1.56852,1.57742,1.56375,1.57362,754585.6799999998
05.04.2008 05:00:00.000 GMT+0800,1.57362,1.57362,1.57362,1.57362,0
06.04.2008 05:00:00.000 GMT+0800,1.57362,1.57362,1.57362,1.57362,0
07.04.2008 05:00:00.000 GMT+0800,1.57312,1.57394,1.56257,1.57105,764574.5115
08.04.2008 05:00:00.000 GMT+0800,1.57097,1.57999,1.56723,1.57120,765081.2022
09.04.2008 05:00:00.000 GMT+0800,1.57110,1.58651,1.56817,1.58311,766832.0995
10.04.2008 05:00:00.000 GMT+0800,1.58308,1.59149,1.57228,1.57415,766518.7696
11.04.2008 05:00:00.000 GMT+0800,1.57443,1.58574,1.57364,1.58101,765557.9659000001
12.04.2008 05:00:00.000 GMT+0800,1.58101,1.58101,1.58101,1.58101,0
13.04.2008 05:00:00.000 GMT+0800,1.58101,1.58101,1.58101,1.58101,0
14.04.2008 05:00:00.000 GMT+0800,1.57844,1.58871,1.56704,1.58327,803077.1196000002
15.04.2008 05:00:00.000 GMT+0800,1.58308,1.58767,1.57496,1.57900,760115.3920999999
16.04.2008 05:00:00.000 GMT+0800,1.57888,1.59796,1.57578,1.59474,764418.0492
17.04.2008 05:00:00.000 GMT+0800,1.59470,1.59836,1.58455,1.59065,758770.8808
18.04.2008 05:00:00.000 GMT+0800,1.59087,1.59581,1.57102,1.58144,761616.0864999999
19.04.2008 05:00:00.000 GMT+0800,1.58144,1.58144,1.58144,1.58144,0
20.04.2008 05:00:00.000 GMT+0800,1.58144,1.58144,1.58144,1.58144,0
21.04.2008 05:00:00.000 GMT+0800,1.58116,1.59476,1.57896,1.59110,765427.2603999999
22.04.2008 05:00:00.000 GMT+0800,1.59123,1.60194,1.58323,1.59912,762687.8437000002
23.04.2008 05:00:00.000 GMT+0800,1.59950,1.60044,1.58589,1.58891,762118.6617000002
24.04.2008 05:00:00.000 GMT+0800,1.58910,1.58988,1.56346,1.56824,764735.5836000001
25.04.2008 05:00:00.000 GMT+0800,1.56836,1.57077,1.55512,1.56300,762408.1516
26.04.2008 05:00:00.000 GMT+0800,1.56300,1.56300,1.56300,1.56300,0
27.04.2008 05:00:00.000 GMT+0800,1.56300,1.56300,1.56300,1.56300,0
28.04.2008 05:00:00.000 GMT+0800,1.56272,1.56934,1.55910,1.56571,762236.3723
29.04.2008 05:00:00.000 GMT+0800,1.56601,1.56642,1.55389,1.55714,763749.9522
30.04.2008 05:00:00.000 GMT+0800,1.55723,1.56425,1.55184,1.56197,762733.1435000001
01.05.2008 05:00:00.000 GMT+0800,1.56230,1.56442,1.54282,1.54734,763318.7841
02.05.2008 05:00:00.000 GMT+0800,1.54744,1.54991,1.53604,1.54242,765927.7636
03.05.2008 05:00:00.000 GMT+0800,1.54242,1.54242,1.54242,1.54242,0
04.05.2008 05:00:00.000 GMT+0800,1.54242,1.54242,1.54242,1.54242,0
05.05.2008 05:00:00.000 GMT+0800,1.54300,1.55205,1.54216,1.54957,725394.3630000001
06.05.2008 05:00:00.000 GMT+0800,1.54955,1.55959,1.54505,1.55313,765492.8975999998
07.05.2008 05:00:00.000 GMT+0800,1.55346,1.55409,1.53642,1.53925,762567.3190999998
08.05.2008 05:00:00.000 GMT+0800,1.53909,1.54411,1.52855,1.53925,760514.2255000002
09.05.2008 05:00:00.000 GMT+0800,1.53963,1.54896,1.53902,1.54821,758833.1428
10.05.2008 05:00:00.000 GMT+0800,1.54821,1.54821,1.54821,1.54821,0
11.05.2008 05:00:00.000 GMT+0800,1.54821,1.54821,1.54821,1.54821,0
12.05.2008 05:00:00.000 GMT+0800,1.54841,1.55708,1.53639,1.55532,804063.3770999999
13.05.2008 05:00:00.000 GMT+0800,1.55531,1.55671,1.54285,1.54725,765808.9984999999
14.05.2008 05:00:00.000 GMT+0800,1.54764,1.54875,1.53940,1.54740,761446.9365
15.05.2008 05:00:00.000 GMT+0800,1.54744,1.55482,1.54181,1.54472,764762.8065
16.05.2008 05:00:00.000 GMT+0800,1.54485,1.56026,1.54351,1.55772,766348.3381
17.05.2008 05:00:00.000 GMT+0800,1.55772,1.55772,1.55772,1.55772,0
18.05.2008 05:00:00.000 GMT+0800,1.55772,1.55772,1.55772,1.55772,0
19.05.2008 05:00:00.000 GMT+0800,1.55809,1.56343,1.54821,1.55102,763551.3156000001
20.05.2008 05:00:00.000 GMT+0800,1.55108,1.56806,1.55051,1.56462,765448.2061000001
21.05.2008 05:00:00.000 GMT+0800,1.56498,1.57967,1.56303,1.57952,765727.4731
22.05.2008 05:00:00.000 GMT+0800,1.57957,1.58145,1.56899,1.57335,762450.1192999999
23.05.2008 05:00:00.000 GMT+0800,1.57332,1.57949,1.56957,1.57602,763021.9684
24.05.2008 05:00:00.000 GMT+0800,1.57602,1.57602,1.57602,1.57602,0
25.05.2008 05:00:00.000 GMT+0800,1.57602,1.57602,1.57602,1.57602,0
26.05.2008 05:00:00.000 GMT+0800,1.57682,1.57937,1.57399,1.57687,725539.0560999999
27.05.2008 05:00:00.000 GMT+0800,1.57716,1.58192,1.56803,1.56915,763954.4602000001
28.05.2008 05:00:00.000 GMT+0800,1.56903,1.57610,1.56062,1.56375,766035.8515999999
29.05.2008 05:00:00.000 GMT+0800,1.56379,1.56651,1.54814,1.55171,764901.0696000002
30.05.2008 05:00:00.000 GMT+0800,1.55189,1.55701,1.54602,1.55509,764042.8133999999
31.05.2008 05:00:00.000 GMT+0800,1.55509,1.55509,1.55509,1.55509,0
01.06.2008 05:00:00.000 GMT+0800,1.55509,1.55514,1.55509,1.55514,0
02.06.2008 05:00:00.000 GMT+0800,1.55522,1.55901,1.54861,1.55370,803535.8400000001
03.06.2008 05:00:00.000 GMT+0800,1.55388,1.56291,1.54095,1.54452,763500.4695999997
04.06.2008 05:00:00.000 GMT+0800,1.54490,1.54834,1.54167,1.54402,764528.5031000001
05.06.2008 05:00:00.000 GMT+0800,1.54413,1.56017,1.53643,1.55947,764508.8410000001
06.06.2008 05:00:00.000 GMT+0800,1.55928,1.57785,1.55704,1.57772,761863.2072
07.06.2008 05:00:00.000 GMT+0800,1.57772,1.57772,1.57772,1.57772,0
08.06.2008 05:00:00.000 GMT+0800,1.57772,1.57772,1.57772,1.57772,0
09.06.2008 05:00:00.000 GMT+0800,1.57861,1.58439,1.56174,1.56464,765075.1425000001
10.06.2008 05:00:00.000 GMT+0800,1.56462,1.56551,1.54377,1.54674,762556.8815000004
11.06.2008 05:00:00.000 GMT+0800,1.54689,1.55877,1.54476,1.55516,764012.6344
12.06.2008 05:00:00.000 GMT+0800,1.55533,1.55687,1.53769,1.54392,760378.3234
13.06.2008 05:00:00.000 GMT+0800,1.54386,1.54836,1.53008,1.53794,764206.5092000001
14.06.2008 05:00:00.000 GMT+0800,1.53794,1.53794,1.53794,1.53794,0
15.06.2008 05:00:00.000 GMT+0800,1.53794,1.53794,1.53794,1.53794,0
16.06.2008 05:00:00.000 GMT+0800,1.53856,1.55198,1.53439,1.54771,724050.8653
17.06.2008 05:00:00.000 GMT+0800,1.54752,1.55526,1.54584,1.55092,766052.6955000001
18.06.2008 05:00:00.000 GMT+0800,1.55060,1.55407,1.54608,1.55333,762494.5938
19.06.2008 05:00:00.000 GMT+0800,1.55343,1.55873,1.54640,1.55041,761927.192
20.06.2008 05:00:00.000 GMT+0800,1.55035,1.56517,1.54888,1.56038,766301.6525000001
21.06.2008 05:00:00.000 GMT+0800,1.56038,1.56038,1.56038,1.56038,0
22.06.2008 05:00:00.000 GMT+0800,1.56038,1.56038,1.56038,1.56038,0
23.06.2008 05:00:00.000 GMT+0800,1.56163,1.56370,1.54669,1.55182,802625.3048
24.06.2008 05:00:00.000 GMT+0800,1.55173,1.56226,1.54910,1.55674,768113.688
25.06.2008 05:00:00.000 GMT+0800,1.55677,1.56878,1.55344,1.56646,766134.258
26.06.2008 05:00:00.000 GMT+0800,1.56654,1.57686,1.56259,1.57580,768000.1584
27.06.2008 05:00:00.000 GMT+0800,1.57573,1.57939,1.57164,1.57930,764042.2599
28.06.2008 05:00:00.000 GMT+0800,1.57930,1.57930,1.57930,1.57930,0
29.06.2008 05:00:00.000 GMT+0800,1.57930,1.57930,1.57930,1.57930,0
30.06.2008 05:00:00.000 GMT+0800,1.57819,1.58365,1.57284,1.57552,764701.1628
01.07.2008 05:00:00.000 GMT+0800,1.57559,1.58265,1.57224,1.57921,763371.6672
02.07.2008 05:00:00.000 GMT+0800,1.57924,1.58900,1.57746,1.58832,765058.9419999999
03.07.2008 05:00:00.000 GMT+0800,1.58826,1.59122,1.56792,1.57027,765100.041
04.07.2008 05:00:00.000 GMT+0800,1.57037,1.57278,1.56539,1.57053,763815.0869
05.07.2008 05:00:00.000 GMT+0800,1.57053,1.57053,1.57053,1.57053,0
06.07.2008 05:00:00.000 GMT+0800,1.57053,1.57053,1.57053,1.57053,0
07.07.2008 05:00:00.000 GMT+0800,1.57032,1.57546,1.56080,1.57258,727332.8145999999
08.07.2008 05:00:00.000 GMT+0800,1.57258,1.57397,1.56343,1.56703,766436.6941000001
09.07.2008 05:00:00.000 GMT+0800,1.56679,1.57513,1.56489,1.57423,769549.0815999998
10.07.2008 05:00:00.000 GMT+0800,1.57426,1.58032,1.56882,1.57880,770726.4474000001
11.07.2008 05:00:00.000 GMT+0800,1.57851,1.59482,1.57615,1.59378,771098.2547000002
12.07.2008 05:00:00.000 GMT+0800,1.59378,1.59378,1.59378,1.59378,0
13.07.2008 05:00:00.000 GMT+0800,1.59378,1.59378,1.59378,1.59378,0
14.07.2008 05:00:00.000 GMT+0800,1.59508,1.59718,1.58403,1.59072,808404.7968
15.07.2008 05:00:00.000 GMT+0800,1.59073,1.60403,1.58656,1.59128,768281.4208000003
16.07.2008 05:00:00.000 GMT+0800,1.59115,1.59487,1.57991,1.58288,770852.7697
17.07.2008 05:00:00.000 GMT+0800,1.58268,1.58939,1.57827,1.58624,769920.2994
18.07.2008 05:00:00.000 GMT+0800,1.58627,1.58878,1.58045,1.58472,770789.7120000003
19.07.2008 05:00:00.000 GMT+0800,1.58472,1.58472,1.58472,1.58472,0
20.07.2008 05:00:00.000 GMT+0800,1.58472,1.58472,1.58472,1.58472,0
21.07.2008 05:00:00.000 GMT+0800,1.58448,1.59315,1.58274,1.59206,769249.9304000002
22.07.2008 05:00:00.000 GMT+0800,1.59227,1.59458,1.57547,1.57862,768263.1673000001
23.07.2008 05:00:00.000 GMT+0800,1.57845,1.57999,1.56672,1.56990,770440.7699999999
24.07.2008 05:00:00.000 GMT+0800,1.56982,1.57146,1.56263,1.56776,768086.7736999999
25.07.2008 05:00:00.000 GMT+0800,1.56804,1.57547,1.56604,1.57067,769306.8041999999
26.07.2008 05:00:00.000 GMT+0800,1.57067,1.57067,1.57067,1.57067,0
27.07.2008 05:00:00.000 GMT+0800,1.57067,1.57067,1.57067,1.57067,0
28.07.2008 05:00:00.000 GMT+0800,1.57077,1.57693,1.56813,1.57414,730701.6886
29.07.2008 05:00:00.000 GMT+0800,1.57409,1.57588,1.55508,1.55873,767616.7978000001
30.07.2008 05:00:00.000 GMT+0800,1.55890,1.56176,1.55197,1.55745,773427.3341000002
31.07.2008 05:00:00.000 GMT+0800,1.55778,1.56999,1.55671,1.56019,771073.8297999998
01.08.2008 05:00:00.000 GMT+0800,1.56032,1.56058,1.55150,1.55619,771530.6577999999
02.08.2008 05:00:00.000 GMT+0800,1.55619,1.55619,1.55619,1.55619,0
03.08.2008 05:00:00.000 GMT+0800,1.55619,1.55619,1.55619,1.55619,0
04.08.2008 05:00:00.000 GMT+0800,1.55648,1.56316,1.55533,1.55746,808668.8476
05.08.2008 05:00:00.000 GMT+0800,1.55772,1.55815,1.54456,1.54552,773183.5068
06.08.2008 05:00:00.000 GMT+0800,1.54545,1.55172,1.53961,1.54080,767981.1268
07.08.2008 05:00:00.000 GMT+0800,1.54095,1.55023,1.53081,1.53252,773105.0333
08.08.2008 05:00:00.000 GMT+0800,1.53232,1.53359,1.49950,1.50056,774454.7288
09.08.2008 05:00:00.000 GMT+0800,1.50056,1.50056,1.50056,1.50056,0
10.08.2008 05:00:00.000 GMT+0800,1.50056,1.50056,1.50056,1.50056,0
11.08.2008 05:00:00.000 GMT+0800,1.50030,1.50847,1.48793,1.49109,771968.1723
12.08.2008 05:00:00.000 GMT+0800,1.49094,1.49656,1.48126,1.49262,773147.9155000002
13.08.2008 05:00:00.000 GMT+0800,1.49257,1.49806,1.48404,1.49192,763942.088
14.08.2008 05:00:00.000 GMT+0800,1.49192,1.49504,1.47752,1.48252,769004.1796
15.08.2008 05:00:00.000 GMT+0800,1.48287,1.48287,1.46560,1.46880,768634.7852999999
16.08.2008 05:00:00.000 GMT+0800,1.46880,1.46880,1.46880,1.46880,0
17.08.2008 05:00:00.000 GMT+0800,1.46880,1.46880,1.46880,1.46880,0
18.08.2008 05:00:00.000 GMT+0800,1.47018,1.47685,1.46853,1.46943,731797.7949
19.08.2008 05:00:00.000 GMT+0800,1.46957,1.47944,1.46282,1.47754,764929.3974
20.08.2008 05:00:00.000 GMT+0800,1.47771,1.48068,1.46695,1.47450,770078.0551
21.08.2008 05:00:00.000 GMT+0800,1.47480,1.49034,1.47298,1.48983,773302.9676000001
22.08.2008 05:00:00.000 GMT+0800,1.48994,1.49094,1.47578,1.47919,769862.1129
23.08.2008 05:00:00.000 GMT+0800,1.47919,1.47919,1.47919,1.47919,0
24.08.2008 05:00:00.000 GMT+0800,1.47919,1.47919,1.47919,1.47919,0
25.08.2008 05:00:00.000 GMT+0800,1.47813,1.48077,1.46941,1.47557,811325.6104000001
26.08.2008 05:00:00.000 GMT+0800,1.47548,1.47624,1.45665,1.46528,779649.5045999998
27.08.2008 05:00:00.000 GMT+0800,1.46568,1.47778,1.46329,1.47252,783467.3135999999
28.08.2008 05:00:00.000 GMT+0800,1.47297,1.48113,1.46711,1.47065,785359.7927
29.08.2008 05:00:00.000 GMT+0800,1.47064,1.47684,1.46379,1.46738,787059.3272
30.08.2008 05:00:00.000 GMT+0800,1.46738,1.46738,1.46738,1.46738,0
31.08.2008 05:00:00.000 GMT+0800,1.46738,1.46738,1.46738,1.46738,0
01.09.2008 05:00:00.000 GMT+0800,1.46778,1.47228,1.45792,1.46153,743087.7212
02.09.2008 05:00:00.000 GMT+0800,1.46172,1.46187,1.44632,1.45176,784211.2671999999
03.09.2008 05:00:00.000 GMT+0800,1.45188,1.45325,1.43821,1.44967,783505.6984999998
04.09.2008 05:00:00.000 GMT+0800,1.44965,1.45448,1.43139,1.43243,778133.4931000001
05.09.2008 05:00:00.000 GMT+0800,1.43247,1.43473,1.41965,1.42676,781368.7803000001
06.09.2008 05:00:00.000 GMT+0800,1.42676,1.42676,1.42676,1.42676,0
07.09.2008 05:00:00.000 GMT+0800,1.42676,1.42676,1.42676,1.42676,0
08.09.2008 05:00:00.000 GMT+0800,1.42668,1.44294,1.40520,1.41288,823662.2833
09.09.2008 05:00:00.000 GMT+0800,1.41295,1.42277,1.40461,1.41324,782628.0059
10.09.2008 05:00:00.000 GMT+0800,1.41336,1.41816,1.39903,1.39992,785466.7722
11.09.2008 05:00:00.000 GMT+0800,1.39993,1.40000,1.38788,1.39977,784588.4999
12.09.2008 05:00:00.000 GMT+0800,1.39984,1.42339,1.39712,1.42228,783007.7113999999
13.09.2008 05:00:00.000 GMT+0800,1.42228,1.42228,1.42228,1.42228,0
14.09.2008 05:00:00.000 GMT+0800,1.42228,1.42228,1.42228,1.42228,0
15.09.2008 05:00:00.000 GMT+0800,1.42283,1.44831,1.40826,1.42427,744311.0004000001
16.09.2008 05:00:00.000 GMT+0800,1.42426,1.42900,1.40723,1.41312,783373.5832
17.09.2008 05:00:00.000 GMT+0800,1.41298,1.43842,1.40751,1.43376,784038.7102000001
18.09.2008 05:00:00.000 GMT+0800,1.43373,1.45413,1.42776,1.43478,783642.8774000002
19.09.2008 05:00:00.000 GMT+0800,1.43467,1.44995,1.41504,1.44666,786968.329
20.09.2008 05:00:00.000 GMT+0800,1.44666,1.44666,1.44666,1.44666,0
21.09.2008 05:00:00.000 GMT+0800,1.44666,1.44666,1.44666,1.44666,0
22.09.2008 05:00:00.000 GMT+0800,1.44708,1.48655,1.44345,1.47757,776178.4076999997
23.09.2008 05:00:00.000 GMT+0800,1.47733,1.48270,1.46207,1.46490,780335.504
24.09.2008 05:00:00.000 GMT+0800,1.46456,1.47465,1.46093,1.46207,785115.9465000001
25.09.2008 05:00:00.000 GMT+0800,1.46195,1.47677,1.45588,1.46080,783512.7450000001
26.09.2008 05:00:00.000 GMT+0800,1.46103,1.46795,1.45544,1.46128,789320.6363
27.09.2008 05:00:00.000 GMT+0800,1.46128,1.46128,1.46128,1.46128,0
28.09.2008 05:00:00.000 GMT+0800,1.46128,1.46128,1.46128,1.46128,0
29.09.2008 05:00:00.000 GMT+0800,1.45821,1.45821,1.43011,1.44366,1534510.1659999997
30.09.2008 05:00:00.000 GMT+0800,1.44297,1.44364,1.40083,1.40920,814892.5291999999
01.10.2008 05:00:00.000 GMT+0800,1.40901,1.41750,1.39765,1.40100,806139.1983000002
02.10.2008 05:00:00.000 GMT+0800,1.40100,1.40330,1.37480,1.38220,829107.3359
03.10.2008 05:00:00.000 GMT+0800,1.38210,1.39090,1.37035,1.37750,690430.8525
04.10.2008 05:00:00.000 GMT+0800,1.37750,1.37750,1.37750,1.37750,0
05.10.2008 05:00:00.000 GMT+0800,1.37750,1.37750,1.37750,1.37750,0
06.10.2008 05:00:00.000 GMT+0800,1.36706,1.37115,1.34445,1.35035,965106.8120000002
07.10.2008 05:00:00.000 GMT+0800,1.35030,1.37445,1.34815,1.35900,548157.8726
08.10.2008 05:00:00.000 GMT+0800,1.35900,1.37541,1.35455,1.36537,684831.627
09.10.2008 05:00:00.000 GMT+0800,1.36537,1.37847,1.35804,1.36019,176830.6547
10.10.2008 05:00:00.000 GMT+0800,1.36024,1.36436,1.32598,1.34107,177182.56220000001
11.10.2008 05:00:00.000 GMT+0800,1.34107,1.34107,1.34107,1.34107,0
12.10.2008 05:00:00.000 GMT+0800,1.34107,1.34107,1.34107,1.34107,0
13.10.2008 05:00:00.000 GMT+0800,1.35699,1.36809,1.34567,1.35777,212090.96640000003
14.10.2008 05:00:00.000 GMT+0800,1.35797,1.37656,1.35762,1.36179,173306.9159
15.10.2008 05:00:00.000 GMT+0800,1.36173,1.36865,1.34863,1.34995,172571.1026999999
16.10.2008 05:00:00.000 GMT+0800,1.34979,1.35349,1.33491,1.34542,170920.63100000008
17.10.2008 05:00:00.000 GMT+0800,1.34539,1.35146,1.33877,1.34092,170453.55569999997
18.10.2008 05:00:00.000 GMT+0800,1.34092,1.34092,1.34092,1.34092,0
19.10.2008 05:00:00.000 GMT+0800,1.34092,1.34092,1.34092,1.34092,0
20.10.2008 05:00:00.000 GMT+0800,1.34262,1.35304,1.32886,1.33430,723544.1972999999
21.10.2008 05:00:00.000 GMT+0800,1.33420,1.33598,1.30518,1.30628,690400.3137
22.10.2008 05:00:00.000 GMT+0800,1.30626,1.30775,1.27696,1.28521,691581.7365000001
23.10.2008 05:00:00.000 GMT+0800,1.28519,1.29346,1.27289,1.29333,693839.3906
24.10.2008 05:00:00.000 GMT+0800,1.29341,1.30034,1.24956,1.26210,706006.8399
25.10.2008 05:00:00.000 GMT+0800,1.26210,1.26210,1.26210,1.26210,0
26.10.2008 05:00:00.000 GMT+0800,1.26210,1.26210,1.26210,1.26210,0
27.10.2008 05:00:00.000 GMT+0800,1.25583,1.26798,1.23347,1.24934,1303423.6028
28.10.2008 05:00:00.000 GMT+0800,1.24919,1.27440,1.23310,1.26845,785005.1632000001
29.10.2008 05:00:00.000 GMT+0800,1.26845,1.29945,1.26275,1.29617,563517.6941999999
30.10.2008 05:00:00.000 GMT+0800,1.29625,1.32895,1.28065,1.29160,523093.34959999996
31.10.2008 05:00:00.000 GMT+0800,1.29145,1.29230,1.26685,1.27300,551707.3626
01.11.2008 05:00:00.000 GMT+0800,1.27300,1.27326,1.27300,1.27326,0
