Local time,Open,High,Low,Close,Volume
19.04.2018 05:00:00.000 GMT+0800,8263,8366,8172,8306,1141.0324999999998
20.04.2018 05:00:00.000 GMT+0800,8306,8630,8291,8595,1332.2599999999998
21.04.2018 05:00:00.000 GMT+0800,8595,8595,8595,8595,0
22.04.2018 05:00:00.000 GMT+0800,8595,8595,8595,8595,0
23.04.2018 05:00:00.000 GMT+0800,8986,9069,8833,9004,1418.5025
24.04.2018 05:00:00.000 GMT+0800,9002,9535,8991,9523,1497.105
25.04.2018 05:00:00.000 GMT+0800,9526,9828,8837,9145,2125.3624999999997
26.04.2018 05:00:00.000 GMT+0800,9145,9246,8733,9190,1763.9200000000005
27.04.2018 05:00:00.000 GMT+0800,9183,9449,9030,9047,1476.7300000000002
28.04.2018 05:00:00.000 GMT+0800,9047,9047,9047,9047,0
29.04.2018 05:00:00.000 GMT+0800,9047,9047,9047,9047,0
30.04.2018 05:00:00.000 GMT+0800,9396,9519,9193,9346,1074.9550000000002
01.05.2018 05:00:00.000 GMT+0800,9346,9352,8908,9092,1373.325
02.05.2018 05:00:00.000 GMT+0800,9092,9259,9056,9254,990.8399999999999
03.05.2018 05:00:00.000 GMT+0800,9254,9817,9240,9733,1177.4325000000001
04.05.2018 05:00:00.000 GMT+0800,9727,9872,9604,9758,1272.5375000000001
05.05.2018 05:00:00.000 GMT+0800,9758,9758,9758,9758,0
06.05.2018 05:00:00.000 GMT+0800,9758,9758,9758,9758,0
07.05.2018 05:00:00.000 GMT+0800,9613,9732,9263,9512,1252.1924999999999
08.05.2018 05:00:00.000 GMT+0800,9516,9531,9122,9235,1146.3825000000002
09.05.2018 05:00:00.000 GMT+0800,9236,9678,9045,9328,1049.9850000000004
10.05.2018 05:00:00.000 GMT+0800,9325,9457,9116,9158,1166.71
11.05.2018 05:00:00.000 GMT+0800,9158,9196,8449,8502,1503.7949999999996
12.05.2018 05:00:00.000 GMT+0800,8502,8502,8502,8502,0
13.05.2018 05:00:00.000 GMT+0800,8502,8502,8502,8502,0
14.05.2018 05:00:00.000 GMT+0800,8722,8943,8351,8880,1396.7324999999996
15.05.2018 05:00:00.000 GMT+0800,8878,8908,8499,8583,1193.1650000000004
16.05.2018 05:00:00.000 GMT+0800,8584,8609,8166,8357,640.8199999999999
17.05.2018 05:00:00.000 GMT+0800,8345,8534,8192,8269,567.13
18.05.2018 05:00:00.000 GMT+0800,8268,8338,7994,8291,605.5399999999998
19.05.2018 05:00:00.000 GMT+0800,8291,8291,8291,8291,0
20.05.2018 05:00:00.000 GMT+0800,8291,8291,8291,8291,0
21.05.2018 05:00:00.000 GMT+0800,8589,8643,8380,8471,611.63
22.05.2018 05:00:00.000 GMT+0800,8472,8485,8151,8173,1144.3174999999999
23.05.2018 05:00:00.000 GMT+0800,8172,8174,7506,7653,1720.2099999999998
24.05.2018 05:00:00.000 GMT+0800,7650,7789,7338,7604,1830.385
25.05.2018 05:00:00.000 GMT+0800,7604,7714,7402,7510,1374.6625000000001
26.05.2018 05:00:00.000 GMT+0800,7510,7510,7510,7510,0
27.05.2018 05:00:00.000 GMT+0800,7510,7510,7510,7510,0
28.05.2018 05:00:00.000 GMT+0800,7390,7500,7232,7280,1162.44
29.05.2018 05:00:00.000 GMT+0800,7276,7586,7117,7563,1182.2875
30.05.2018 05:00:00.000 GMT+0800,7570,7619,7340,7405,1157.3325
31.05.2018 05:00:00.000 GMT+0800,7405,7662,7390,7606,1129.425
01.06.2018 05:00:00.000 GMT+0800,7605,7671,7418,7503,1121.7075
02.06.2018 05:00:00.000 GMT+0800,7503,7503,7503,7503,0
03.06.2018 05:00:00.000 GMT+0800,7503,7503,7503,7503,0
04.06.2018 05:00:00.000 GMT+0800,7756,7820,7509,7592,926.525
05.06.2018 05:00:00.000 GMT+0800,7592,7727,7423,7696,1056.6299999999999
06.06.2018 05:00:00.000 GMT+0800,7698,7738,7553,7681,873.51
07.06.2018 05:00:00.000 GMT+0800,7682,7815,7682,7726,961.3100000000001
08.06.2018 05:00:00.000 GMT+0800,7726,7759,7610,7711,1133.92
09.06.2018 05:00:00.000 GMT+0800,7711,7711,7711,7711,0
10.06.2018 05:00:00.000 GMT+0800,7711,7711,7711,7711,0
11.06.2018 05:00:00.000 GMT+0800,6806,6890,6707,6821,1481.1550000000002
12.06.2018 05:00:00.000 GMT+0800,6823,6972,6516,6594,1304.9075
13.06.2018 05:00:00.000 GMT+0800,6594,6678,6198,6325,1163.2799999999997
14.06.2018 05:00:00.000 GMT+0800,6324,6768,6303,6722,1297.5125
15.06.2018 05:00:00.000 GMT+0800,6722,6750,6518,6563,1545.7325
16.06.2018 05:00:00.000 GMT+0800,6563,6563,6563,6563,0
17.06.2018 05:00:00.000 GMT+0800,6563,6563,6563,6563,0
18.06.2018 05:00:00.000 GMT+0800,6561,6859,6451,6792,1149.9475
19.06.2018 05:00:00.000 GMT+0800,6794,6901,6735,6762,1122.4950000000001
20.06.2018 05:00:00.000 GMT+0800,6761,6875,6624,6813,1148.4675
21.06.2018 05:00:00.000 GMT+0800,6814,6851,6748,6782,895.0800000000002
22.06.2018 05:00:00.000 GMT+0800,6783,6810,6083,6138,1239.505
23.06.2018 05:00:00.000 GMT+0800,6138,6138,6138,6138,0
24.06.2018 05:00:00.000 GMT+0800,6138,6138,6138,6138,0
25.06.2018 05:00:00.000 GMT+0800,6251,6391,6145,6310,1568.2600000000002
26.06.2018 05:00:00.000 GMT+0800,6310,6331,6193,6244,1303.1650000000002
27.06.2018 05:00:00.000 GMT+0800,6244,6312,6057,6185,1247.5225
28.06.2018 05:00:00.000 GMT+0800,6186,6237,6089,6105,887.5125000000003
29.06.2018 05:00:00.000 GMT+0800,6107,6107,5852,5962,1986.5425
30.06.2018 05:00:00.000 GMT+0800,5962,5962,5962,5962,0
01.07.2018 05:00:00.000 GMT+0800,5962,5962,5962,5962,0
02.07.2018 05:00:00.000 GMT+0800,6400,6730,6336,6684,1446.88
03.07.2018 05:00:00.000 GMT+0800,6682,6729,6594,6677,1108.795
04.07.2018 05:00:00.000 GMT+0800,6678,6845,6474,6747,919.9049999999997
05.07.2018 05:00:00.000 GMT+0800,6746,6760,6513,6565,1448.095
06.07.2018 05:00:00.000 GMT+0800,6568,6690,6512,6629,1213.1549999999997
07.07.2018 05:00:00.000 GMT+0800,6629,6629,6629,6629,0
08.07.2018 05:00:00.000 GMT+0800,6629,6629,6629,6629,0
09.07.2018 05:00:00.000 GMT+0800,6808,6816,6725,6759,1009.0649999999999
10.07.2018 05:00:00.000 GMT+0800,6759,6860,6389,6448,1891.4849999999997
11.07.2018 05:00:00.000 GMT+0800,6454,6464,6337,6414,1275.0149999999999
12.07.2018 05:00:00.000 GMT+0800,6414,6439,6203,6231,1128.6824999999997
13.07.2018 05:00:00.000 GMT+0800,6231,6394,6146,6245,967.45
14.07.2018 05:00:00.000 GMT+0800,6245,6245,6245,6245,0
15.07.2018 05:00:00.000 GMT+0800,6245,6245,6245,6245,0
16.07.2018 05:00:00.000 GMT+0800,6439,6769,6392,6720,894.54
17.07.2018 05:00:00.000 GMT+0800,6720,7511,6707,7374,972.5325
18.07.2018 05:00:00.000 GMT+0800,7375,7638,7302,7397,618.7800000000001
19.07.2018 05:00:00.000 GMT+0800,7380,7568,7343,7480,841.2275000000001
20.07.2018 05:00:00.000 GMT+0800,7483,7738,7338,7414,1316.1025000000002
21.07.2018 05:00:00.000 GMT+0800,7414,7414,7414,7414,0
22.07.2018 05:00:00.000 GMT+0800,7414,7414,7414,7414,0
23.07.2018 05:00:00.000 GMT+0800,7590,7858,7403,7765,1382.7775000000001
24.07.2018 05:00:00.000 GMT+0800,7765,8413,7760,8286,1560.1875000000002
25.07.2018 05:00:00.000 GMT+0800,8291,8541,8117,8242,1498.335
26.07.2018 05:00:00.000 GMT+0800,8243,8377,8179,8200,1109.4949999999997
27.07.2018 05:00:00.000 GMT+0800,8200,8330,7859,8288,1345.065
28.07.2018 05:00:00.000 GMT+0800,8288,8288,8288,8288,0
29.07.2018 05:00:00.000 GMT+0800,8288,8288,8288,8288,0
30.07.2018 05:00:00.000 GMT+0800,8258,8330,7921,8214,1160.6075000000003
31.07.2018 05:00:00.000 GMT+0800,8217,8258,7726,7753,1290.1375
01.08.2018 05:00:00.000 GMT+0800,7763,7831,7525,7540,1082.4975
02.08.2018 05:00:00.000 GMT+0800,7540,7760,7500,7606,992.9625
03.08.2018 05:00:00.000 GMT+0800,7604,7626,7350,7448,562.894
04.08.2018 05:00:00.000 GMT+0800,7448,7448,7448,7448,0
05.08.2018 05:00:00.000 GMT+0800,7448,7448,7448,7448,0
06.08.2018 05:00:00.000 GMT+0800,7114,7217,6947,6982,2.7849000000000004
07.08.2018 05:00:00.000 GMT+0800,6982,7209,6902,6938,3.3603000000000005
08.08.2018 05:00:00.000 GMT+0800,6907,6908,6188,6376,4.9248
09.08.2018 05:00:00.000 GMT+0800,6382,6609,6251,6568,3.9922999999999997
10.08.2018 05:00:00.000 GMT+0800,6581,6684,6205,6248,4.4943
11.08.2018 05:00:00.000 GMT+0800,6248,6248,6248,6248,0
12.08.2018 05:00:00.000 GMT+0800,6248,6248,6248,6248,0
13.08.2018 05:00:00.000 GMT+0800,6399,6591,6215,6335,3.4046
14.08.2018 05:00:00.000 GMT+0800,6335,6343,5947,6131,4.911999999999999
15.08.2018 05:00:00.000 GMT+0800,6131,6676,6131,6432,3.9733999999999994
16.08.2018 05:00:00.000 GMT+0800,6433,6534,6275,6315,3.047200000000001
17.08.2018 05:00:00.000 GMT+0800,6315,6612,6296,6535,3.871
18.08.2018 05:00:00.000 GMT+0800,6535,6535,6535,6535,0
19.08.2018 05:00:00.000 GMT+0800,6535,6535,6535,6535,0
20.08.2018 05:00:00.000 GMT+0800,6589,6605,6447,6515,2.0471999999999997
21.08.2018 05:00:00.000 GMT+0800,6515,6539,6293,6509,2.3733
22.08.2018 05:00:00.000 GMT+0800,6512,6934,6358,6391,2.9949
23.08.2018 05:00:00.000 GMT+0800,6391,6543,6312,6479,2.4358000000000004
24.08.2018 05:00:00.000 GMT+0800,6480,6702,6479,6671,2.3342
25.08.2018 05:00:00.000 GMT+0800,6671,6671,6671,6671,0
26.08.2018 05:00:00.000 GMT+0800,6671,6671,6671,6671,0
27.08.2018 05:00:00.000 GMT+0800,6739,6823,6715,6784,1.9796999999999998
28.08.2018 05:00:00.000 GMT+0800,6783,7185,6774,7143,2.5979
29.08.2018 05:00:00.000 GMT+0800,7143,7180,6972,7105,2.53
30.08.2018 05:00:00.000 GMT+0800,7105,7123,6859,6974,2.3378
31.08.2018 05:00:00.000 GMT+0800,6974,7147,6950,7108,2.3729
01.09.2018 05:00:00.000 GMT+0800,7108,7108,7108,7108,0
02.09.2018 05:00:00.000 GMT+0800,7108,7108,7108,7108,0
03.09.2018 05:00:00.000 GMT+0800,7344,7386,7254,7361,2.2261
04.09.2018 05:00:00.000 GMT+0800,7361,7464,7294,7427,2.2555
05.09.2018 05:00:00.000 GMT+0800,7427,7447,6924,7013,2.7363
06.09.2018 05:00:00.000 GMT+0800,7013,7041,6331,6510,4.0988999999999995
07.09.2018 05:00:00.000 GMT+0800,6510,6592,6389,6505,2.6567999999999996
08.09.2018 05:00:00.000 GMT+0800,6505,6505,6505,6505,0
09.09.2018 05:00:00.000 GMT+0800,6505,6505,6505,6505,0
10.09.2018 05:00:00.000 GMT+0800,6448,6454,6274,6365,2.7901
11.09.2018 05:00:00.000 GMT+0800,6365,6465,6241,6316,2.5696000000000003
12.09.2018 05:00:00.000 GMT+0800,6314,6402,6262,6375,2.8291
13.09.2018 05:00:00.000 GMT+0800,6372,6587,6360,6527,2.3120999999999996
14.09.2018 05:00:00.000 GMT+0800,6527,6642,6451,6595,2.2276000000000002
15.09.2018 05:00:00.000 GMT+0800,6595,6595,6595,6595,0
16.09.2018 05:00:00.000 GMT+0800,6595,6595,6595,6595,0
17.09.2018 05:00:00.000 GMT+0800,6561,6590,6270,6277,2.1328
18.09.2018 05:00:00.000 GMT+0800,6276,6444,6276,6378,1.8144999999999998
19.09.2018 05:00:00.000 GMT+0800,6386,6575,6172,6484,1.5596
20.09.2018 05:00:00.000 GMT+0800,6485,6510,6400,6437,1.4791
21.09.2018 05:00:00.000 GMT+0800,6437,6837,6421,6779,3.3005000000000004
22.09.2018 05:00:00.000 GMT+0800,6779,6779,6779,6779,0
23.09.2018 05:00:00.000 GMT+0800,6779,6779,6779,6779,0
24.09.2018 05:00:00.000 GMT+0800,6739,6781,6635,6690,2.1199999999999997
25.09.2018 05:00:00.000 GMT+0800,6691,6691,6392,6449,2.99
26.09.2018 05:00:00.000 GMT+0800,6449,6605,6436,6562,2.2378
27.09.2018 05:00:00.000 GMT+0800,6562,6792,6492,6754,2.4015
28.09.2018 05:00:00.000 GMT+0800,6755,6857,6598,6708,3.0363000000000007
29.09.2018 05:00:00.000 GMT+0800,6708,6708,6708,6708,0
30.09.2018 05:00:00.000 GMT+0800,6708,6708,6708,6708,0
01.10.2018 05:00:00.000 GMT+0800,6623,6707,6566,6628,2.3116999999999996
02.10.2018 05:00:00.000 GMT+0800,6626,6673,6520,6606,1.7243
03.10.2018 05:00:00.000 GMT+0800,6600,6625,6473,6526,1.9771
04.10.2018 05:00:00.000 GMT+0800,6524,6685,6493,6636,1.5800999999999998
05.10.2018 05:00:00.000 GMT+0800,6632,6668,6592,6629,1.4548999999999999
06.10.2018 05:00:00.000 GMT+0800,6629,6629,6629,6629,0
07.10.2018 05:00:00.000 GMT+0800,6629,6629,6629,6629,0
08.10.2018 05:00:00.000 GMT+0800,6605,6757,6596,6708,1.287
09.10.2018 05:00:00.000 GMT+0800,6709,6724,6630,6687,1.1061999999999999
10.10.2018 05:00:00.000 GMT+0800,6687,6729,6530,6649,1.1397
11.10.2018 05:00:00.000 GMT+0800,6646,6683,6181,6305,2.6296999999999997
12.10.2018 05:00:00.000 GMT+0800,6308,6368,6207,6310,1.5454
13.10.2018 05:00:00.000 GMT+0800,6310,6310,6310,6310,0
14.10.2018 05:00:00.000 GMT+0800,6310,6310,6310,6310,0
15.10.2018 05:00:00.000 GMT+0800,6330,7376,6268,6453,3.4154
16.10.2018 05:00:00.000 GMT+0800,6454,6552,6442,6517,0.5819999999999999
17.10.2018 05:00:00.000 GMT+0800,6517,6545,6471,6495,0.30700000000000005
18.10.2018 05:00:00.000 GMT+0800,6496,6549,6417,6452,0.3577000000000001
19.10.2018 05:00:00.000 GMT+0800,6452,6468,6417,6442,0.41279999999999994
20.10.2018 05:00:00.000 GMT+0800,6442,6442,6442,6442,0
21.10.2018 05:00:00.000 GMT+0800,6442,6442,6442,6442,0
22.10.2018 05:00:00.000 GMT+0800,6495,6498,6436,6474,0.2547
23.10.2018 05:00:00.000 GMT+0800,6473,6477,6418,6451,0.28929999999999995
24.10.2018 05:00:00.000 GMT+0800,6453,6520,6450,6485,0.3949000000000001
25.10.2018 05:00:00.000 GMT+0800,6485,6490,6422,6459,0.6373
26.10.2018 05:00:00.000 GMT+0800,6462,6510,6441,6465,0.3060999999999999
27.10.2018 05:00:00.000 GMT+0800,6465,6465,6465,6465,0
28.10.2018 05:00:00.000 GMT+0800,6465,6465,6465,6465,0
29.10.2018 05:00:00.000 GMT+0800,6456,6479,6269,6304,0.4708
30.10.2018 05:00:00.000 GMT+0800,6304,6350,6296,6329,0.34869999999999995
31.10.2018 05:00:00.000 GMT+0800,6328,6414,6263,6363,0.38170000000000004
01.11.2018 05:00:00.000 GMT+0800,6363,6399,6355,6398,0.28689999999999993
02.11.2018 05:00:00.000 GMT+0800,6398,6439,6392,6414,0.4008
03.11.2018 05:00:00.000 GMT+0800,6414,6414,6414,6414,0
04.11.2018 05:00:00.000 GMT+0800,6414,6414,6414,6414,0
05.11.2018 06:00:00.000 GMT+0800,6474,6501,6433,6462,0.3763
06.11.2018 06:00:00.000 GMT+0800,6461,6513,6447,6482,0.3697
07.11.2018 06:00:00.000 GMT+0800,6482,6598,6481,6563,0.4179
08.11.2018 06:00:00.000 GMT+0800,6562,6573,6452,6480,0.43940000000000007
09.11.2018 06:00:00.000 GMT+0800,6480,6486,6371,6389,0.3905
10.11.2018 06:00:00.000 GMT+0800,6389,6389,6389,6389,0
11.11.2018 06:00:00.000 GMT+0800,6389,6389,6389,6389,0
12.11.2018 06:00:00.000 GMT+0800,6378,6444,6367,6371,0.40859999999999996
13.11.2018 06:00:00.000 GMT+0800,6370,6388,6319,6339,0.5398999999999999
14.11.2018 06:00:00.000 GMT+0800,6339,6353,5368,5611,0.6152
15.11.2018 06:00:00.000 GMT+0800,5605,5701,5265,5529,0.8808
16.11.2018 06:00:00.000 GMT+0800,5540,5669,5501,5506,0.4684000000000001
17.11.2018 06:00:00.000 GMT+0800,5506,5506,5506,5506,0
18.11.2018 06:00:00.000 GMT+0800,5506,5506,5506,5506,0
19.11.2018 06:00:00.000 GMT+0800,5605,5619,4748,4843,2.0503
20.11.2018 06:00:00.000 GMT+0800,4843,4950,4111,4396,2.2572
21.11.2018 06:00:00.000 GMT+0800,4397,4688,4248,4510,2.0555
22.11.2018 06:00:00.000 GMT+0800,4511,4649,4422,4488,1.6357999999999997
23.11.2018 06:00:00.000 GMT+0800,4490,4503,4153,4319,1.7454
24.11.2018 06:00:00.000 GMT+0800,4319,4319,4319,4319,0
25.11.2018 06:00:00.000 GMT+0800,4319,4319,4319,4319,0
26.11.2018 06:00:00.000 GMT+0800,4108,4151,3581,3719,2.2885
27.11.2018 06:00:00.000 GMT+0800,3724,3858,3617,3826,2.0879
28.11.2018 06:00:00.000 GMT+0800,3826,4414,3805,4281,1.4563
29.11.2018 06:00:00.000 GMT+0800,4281,4454,4147,4244,1.3357999999999999
30.11.2018 06:00:00.000 GMT+0800,4244,4357,3926,3991,1.3625
01.12.2018 06:00:00.000 GMT+0800,3991,3991,3991,3991,0
02.12.2018 06:00:00.000 GMT+0800,3991,3991,3991,3991,0
03.12.2018 06:00:00.000 GMT+0800,4206,4217,3805,3932,1.2931
04.12.2018 06:00:00.000 GMT+0800,3932,4090,3793,3959,1.7071
05.12.2018 06:00:00.000 GMT+0800,3959,3973,3725,3783,1.2976999999999996
06.12.2018 06:00:00.000 GMT+0800,3783,3901,3606,3655,1.5507000000000002
07.12.2018 06:00:00.000 GMT+0800,3655,3681,3271,3450,2.1361000000000003
08.12.2018 06:00:00.000 GMT+0800,3450,3450,3450,3450,0
09.12.2018 06:00:00.000 GMT+0800,3450,3450,3450,3450,0
10.12.2018 06:00:00.000 GMT+0800,3584,3647,3416,3461,1.0697999999999999
11.12.2018 06:00:00.000 GMT+0800,3460,3486,3355,3432,1.2049999999999998
12.12.2018 06:00:00.000 GMT+0800,3432,3547,3385,3500,1.1329999999999998
13.12.2018 06:00:00.000 GMT+0800,3500,3502,3285,3314,1.0003
14.12.2018 06:00:00.000 GMT+0800,3314,3353,3195,3218,0.9238000000000001
15.12.2018 06:00:00.000 GMT+0800,3218,3218,3218,3218,0
16.12.2018 06:00:00.000 GMT+0800,3218,3218,3218,3218,0
17.12.2018 06:00:00.000 GMT+0800,3263,3640,3243,3553,0.9575
18.12.2018 06:00:00.000 GMT+0800,3552,3632,3494,3594,1.1741
19.12.2018 06:00:00.000 GMT+0800,3594,3982,3583,3728,1.6866999999999999
20.12.2018 06:00:00.000 GMT+0800,3728,4232,3722,4054,2.3265
21.12.2018 06:00:00.000 GMT+0800,4054,4221,3833,3909,2.5389000000000004
22.12.2018 06:00:00.000 GMT+0800,3909,3909,3909,3909,0
23.12.2018 06:00:00.000 GMT+0800,3909,3909,3909,3909,0
24.12.2018 06:00:00.000 GMT+0800,4009,4296,3968,4125,1.7667
25.12.2018 06:00:00.000 GMT+0800,4126,4126,4126,4126,0
26.12.2018 06:00:00.000 GMT+0800,3852,3918,3746,3835,2.0736
27.12.2018 06:00:00.000 GMT+0800,3836,3899,3629,3645,2.0100000000000002
28.12.2018 06:00:00.000 GMT+0800,3645,4015,3627,3953,1.3448
29.12.2018 06:00:00.000 GMT+0800,3953,3953,3953,3953,0
30.12.2018 06:00:00.000 GMT+0800,3953,3953,3953,3953,0
31.12.2018 06:00:00.000 GMT+0800,3881,3903,3695,3733,1.3316000000000001
01.01.2019 06:00:00.000 GMT+0800,3733,3733,3732,3732,0
02.01.2019 06:00:00.000 GMT+0800,3779,3959,3767,3945,0.9771000000000001
03.01.2019 06:00:00.000 GMT+0800,3945,3973,3821,3854,1.0357
04.01.2019 06:00:00.000 GMT+0800,3854,3910,3790,3894,1.1907
05.01.2019 06:00:00.000 GMT+0800,3894,3894,3894,3894,0
06.01.2019 06:00:00.000 GMT+0800,3894,3894,3894,3894,0
07.01.2019 06:00:00.000 GMT+0800,4093,4130,4029,4066,0.8712
08.01.2019 06:00:00.000 GMT+0800,4066,4162,4008,4059,1.1424
09.01.2019 06:00:00.000 GMT+0800,4059,4099,4024,4063,1.1624
10.01.2019 06:00:00.000 GMT+0800,4063,4093,3628,3691,1.3902999999999999
11.01.2019 06:00:00.000 GMT+0800,3691,3754,3648,3709,1.1131000000000002
12.01.2019 06:00:00.000 GMT+0800,3709,3709,3709,3709,0
13.01.2019 06:00:00.000 GMT+0800,3709,3709,3709,3709,0
14.01.2019 06:00:00.000 GMT+0800,3576,3765,3554,3724,1.1082
15.01.2019 06:00:00.000 GMT+0800,3724,3745,3607,3629,0.9407000000000001
16.01.2019 06:00:00.000 GMT+0800,3629,3725,3627,3663,0.8696999999999999
17.01.2019 06:00:00.000 GMT+0800,3664,3718,3604,3684,1.0011
18.01.2019 06:00:00.000 GMT+0800,3685,3710,3638,3672,0.7063
19.01.2019 06:00:00.000 GMT+0800,3672,3672,3672,3672,0
20.01.2019 06:00:00.000 GMT+0800,3672,3672,3672,3672,0
21.01.2019 06:00:00.000 GMT+0800,3600,3622,3568,3581,0.9444
22.01.2019 06:00:00.000 GMT+0800,3582,3669,3487,3633,0.9479000000000001
23.01.2019 06:00:00.000 GMT+0800,3633,3675,3582,3604,0.8424999999999999
24.01.2019 06:00:00.000 GMT+0800,3604,3654,3588,3631,0.8366999999999999
25.01.2019 06:00:00.000 GMT+0800,3631,3637,3572,3618,0.7910999999999999
26.01.2019 06:00:00.000 GMT+0800,3618,3618,3618,3618,0
27.01.2019 06:00:00.000 GMT+0800,3618,3618,3618,3618,0
28.01.2019 06:00:00.000 GMT+0800,3602,3602,3432,3477,1.0521999999999998
29.01.2019 06:00:00.000 GMT+0800,3477,3501,3401,3461,0.8556999999999999
30.01.2019 06:00:00.000 GMT+0800,3461,3519,3432,3492,0.8607
31.01.2019 06:00:00.000 GMT+0800,3493,3531,3455,3477,0.7308000000000003
01.02.2019 06:00:00.000 GMT+0800,3477,3514,3432,3510,0.8523
02.02.2019 06:00:00.000 GMT+0800,3510,3510,3510,3510,0
03.02.2019 06:00:00.000 GMT+0800,3510,3510,3510,3510,0
04.02.2019 06:00:00.000 GMT+0800,3455,3497,3452,3478,0.8578999999999999
05.02.2019 06:00:00.000 GMT+0800,3478,3491,3458,3483,0.828
06.02.2019 06:00:00.000 GMT+0800,3483,3503,3395,3426,0.9714
07.02.2019 06:00:00.000 GMT+0800,3426,3442,3413,3419,0.9319000000000001
08.02.2019 06:00:00.000 GMT+0800,3419,3769,3402,3654,1.0388
09.02.2019 06:00:00.000 GMT+0800,3654,3654,3654,3654,0
10.02.2019 06:00:00.000 GMT+0800,3654,3654,3654,3654,0
11.02.2019 06:00:00.000 GMT+0800,3666,3712,3639,3652,0.8335
12.02.2019 06:00:00.000 GMT+0800,3652,3679,3608,3636,0.7934999999999999
13.02.2019 06:00:00.000 GMT+0800,3636,3686,3618,3631,0.8255000000000001
14.02.2019 06:00:00.000 GMT+0800,3632,3648,3596,3630,76.85900000000001
15.02.2019 06:00:00.000 GMT+0800,3630,3677,3606,3624,260.2816
16.02.2019 06:00:00.000 GMT+0800,3624,3624,3624,3624,0
17.02.2019 06:00:00.000 GMT+0800,3624,3624,3624,3624,0
18.02.2019 06:00:00.000 GMT+0800,3646,3976,3646,3912,410.03979999999996
19.02.2019 06:00:00.000 GMT+0800,3912,4031,3890,3948,382.5023999999999
20.02.2019 06:00:00.000 GMT+0800,3948,4023,3926,3973,353.5523
21.02.2019 06:00:00.000 GMT+0800,3973,4046,3927,3957,298.79769999999996
22.02.2019 06:00:00.000 GMT+0800,3957,4015,3945,4001,297.0942
23.02.2019 06:00:00.000 GMT+0800,4001,4001,4001,4001,0
24.02.2019 06:00:00.000 GMT+0800,4001,4001,4001,4001,0
25.02.2019 06:00:00.000 GMT+0800,3845,3920,3789,3865,452.0931
26.02.2019 06:00:00.000 GMT+0800,3865,3890,3825,3850,281.6176
27.02.2019 06:00:00.000 GMT+0800,3851,3883,3719,3809,239.2712
28.02.2019 06:00:00.000 GMT+0800,3809,3944,3801,3861,333.4297
01.03.2019 06:00:00.000 GMT+0800,3861,3903,3845,3889,215.9141
02.03.2019 06:00:00.000 GMT+0800,3889,3889,3889,3889,0
03.03.2019 06:00:00.000 GMT+0800,3889,3889,3889,3889,0
04.03.2019 06:00:00.000 GMT+0800,3850,3865,3731,3760,243.55260000000007
05.03.2019 06:00:00.000 GMT+0800,3760,3930,3742,3894,241.24539999999996
06.03.2019 06:00:00.000 GMT+0800,3894,3951,3871,3905,279.76399999999995
07.03.2019 06:00:00.000 GMT+0800,3905,3950,3889,3930,308.7571
08.03.2019 06:00:00.000 GMT+0800,3930,3970,3908,3927,177.77890000000002
09.03.2019 06:00:00.000 GMT+0800,3927,3927,3927,3927,0
10.03.2019 06:00:00.000 GMT+0800,3927,3927,3927,3927,0
11.03.2019 05:00:00.000 GMT+0800,3957,3971,3877,3907,234.16890000000004
12.03.2019 05:00:00.000 GMT+0800,3908,3936,3859,3925,196.72329999999997
13.03.2019 05:00:00.000 GMT+0800,3925,3933,3886,3912,188.90710000000004
14.03.2019 05:00:00.000 GMT+0800,3912,3957,3845,3912,236.28100000000003
15.03.2019 05:00:00.000 GMT+0800,3912,3969,3906,3958,230.6696
16.03.2019 05:00:00.000 GMT+0800,3958,3958,3958,3958,0
17.03.2019 05:00:00.000 GMT+0800,3958,3958,3958,3958,0
18.03.2019 05:00:00.000 GMT+0800,4036,4074,3993,4031,206.82629999999997
19.03.2019 05:00:00.000 GMT+0800,4031,4070,4010,4052,197.8003
20.03.2019 05:00:00.000 GMT+0800,4052,4078,4024,4070,194.4118
21.03.2019 05:00:00.000 GMT+0800,4071,4115,3980,4028,171.05869999999996
22.03.2019 05:00:00.000 GMT+0800,4028,4054,4017,4038,1.2154
23.03.2019 05:00:00.000 GMT+0800,4038,4038,4038,4038,0
24.03.2019 05:00:00.000 GMT+0800,4038,4038,4038,4038,0
25.03.2019 05:00:00.000 GMT+0800,4013,4032,3915,3943,1.3519
26.03.2019 05:00:00.000 GMT+0800,3942,3982,3937,3968,1.8823999999999999
27.03.2019 05:00:00.000 GMT+0800,3969,4088,3964,4064,1.0495999999999999
28.03.2019 05:00:00.000 GMT+0800,4064,4091,4050,4066,0.4201000000000001
29.03.2019 05:00:00.000 GMT+0800,4066,4156,4062,4134,0.9263000000000001
30.03.2019 05:00:00.000 GMT+0800,4134,4134,4134,4134,0
31.03.2019 05:00:00.000 GMT+0800,4134,4134,4134,4134,0
01.04.2019 05:00:00.000 GMT+0800,4148,4204,4110,4182,1.891
02.04.2019 05:00:00.000 GMT+0800,4188,5132,4181,4857,43.48490000000001
03.04.2019 05:00:00.000 GMT+0800,4863,5363,4836,5350,26.434099999999997
04.04.2019 05:00:00.000 GMT+0800,5350,5399,4842,4906,75.72
05.04.2019 05:00:00.000 GMT+0800,4909,5125,4896,5060,38.0186
06.04.2019 05:00:00.000 GMT+0800,5060,5060,5060,5060,0
07.04.2019 05:00:00.000 GMT+0800,5060,5060,5060,5060,0
